session_id,t_mid_s,label,label_idx
20260315_182722_experimental_jo,50.608,overhand_left,3
20260315_182722_experimental_jo,51.64,overhand_left,3
20260315_182722_experimental_jo,52.28,overhand_left,3
20260315_182722_experimental_jo,53.424,underhand_right,1
20260315_182722_experimental_jo,54.896,overhand_left,3
20260315_182722_experimental_jo,56.208,overhand_left,3
20260315_182722_experimental_jo,57.142,underhand_right,1
20260315_182722_experimental_jo,57.742,underhand_right,1
20260315_182722_experimental_jo,58.382,underhand_right,1
20260315_182722_experimental_jo,58.998,underhand_right,1
20260315_182722_experimental_jo,59.558,underhand_right,1
20260315_182722_experimental_jo,60.182,underhand_right,1
20260315_182722_experimental_jo,61.16,underhand_right,1
20260315_182722_experimental_jo,62.36,underhand_right,1
20260315_182722_experimental_jo,63.584,underhand_right,1
20260315_182722_experimental_jo,64.816,underhand_right,1
20260315_182722_experimental_jo,65.736,overhand_left,3
20260315_182722_experimental_jo,66.472,overhand_left,3
20260315_182722_experimental_jo,67.696,overhand_left,3
20260315_182722_experimental_jo,69.064,overhand_left,3
20260315_182722_experimental_jo,70.288,overhand_left,3
20260315_182722_experimental_jo,71.296,overhand_left,3
20260315_182722_experimental_jo,72.008,underhand_right,1
20260315_182722_experimental_jo,72.72,overhand_left,3
20260315_182722_experimental_jo,73.512,underhand_right,1
20260315_182722_experimental_jo,74.176,dragon_roll,0
20260315_182722_experimental_jo,74.736,overhand_left,3
20260315_182722_experimental_jo,75.36,overhand_left,3
20260315_182722_experimental_jo,75.984,overhand_left,3
20260315_182722_experimental_jo,76.624,overhand_left,3
20260315_182722_experimental_jo,77.6,overhand_left,3
20260315_182722_experimental_jo,78.608,overhand_left,3
20260315_182722_experimental_jo,79.904,overhand_left,3
20260315_182722_experimental_jo,81.536,overhand_left,3
20260315_182722_experimental_jo,82.52,overhand_left,3
20260315_182722_experimental_jo,83.472,overhand_left,3
20260315_182722_experimental_jo,84.696,overhand_left,3
20260315_182722_experimental_jo,85.658,overhand_left,3
20260315_182722_experimental_jo,86.282,overhand_left,3
20260315_182722_experimental_jo,87.152,underhand_right,1
20260315_182722_experimental_jo,88.03,underhand_right,1
20260315_182722_experimental_jo,88.742004,underhand_right,1
20260315_182722_experimental_jo,89.504,underhand_right,1
20260315_182722_experimental_jo,90.216,dragon_roll,0
20260315_182722_experimental_jo,90.912,dragon_roll,0
20260315_182722_experimental_jo,91.656,underhand_right,1
20260315_182722_experimental_jo,92.392,dragon_roll,0
20260315_182722_experimental_jo,93.08,dragon_roll,0
20260315_182722_experimental_jo,93.816,overhand_left,3
20260315_182722_experimental_jo,94.728,underhand_right,1
20260315_182722_experimental_jo,95.928,underhand_right,1
20260315_182722_experimental_jo,96.93,underhand_right,1
20260315_182722_experimental_jo,97.818,overhand_left,3
20260315_182722_experimental_jo,98.888,overhand_left,3
20260315_182722_experimental_jo,100.016,overhand_left,3
20260315_182722_experimental_jo,101.208,overhand_left,3
20260315_182722_experimental_jo,102.408,overhand_left,3
20260315_182722_experimental_jo,103.296,overhand_left,3
20260315_182722_experimental_jo,103.856,overhand_left,3
20260315_182722_experimental_jo,104.712,overhand_left,3
20260315_182722_experimental_jo,105.896,overhand_left,3
20260315_182722_experimental_jo,106.86,overhand_left,3
20260315_182722_experimental_jo,107.5,overhand_left,3
20260315_182722_experimental_jo,108.02,overhand_left,3
20260315_182722_experimental_jo,108.74,overhand_left,3
20260315_182722_experimental_jo,109.48,overhand_left,3
20260315_182722_experimental_jo,110.4,overhand_left,3
20260315_182722_experimental_jo,111.344,overhand_left,3
20260315_182722_experimental_jo,112.232,overhand_left,3
20260315_182722_experimental_jo,113.416,overhand_left,3
20260315_182722_experimental_jo,114.616,overhand_left,3
20260315_182722_experimental_jo,115.88,overhand_left,3
20260315_182722_experimental_jo,116.784,overhand_left,3
20260315_182722_experimental_jo,117.952,overhand_left,3
20260315_182722_experimental_jo,119.5,overhand_left,3
20260315_182722_experimental_jo,120.492004,overhand_left,3
20260315_182722_experimental_jo,121.192,underhand_right,1
20260315_182722_experimental_jo,122.096,underhand_right,1
20260315_182722_experimental_jo,123.248,underhand_right,1
20260315_182722_experimental_jo,124.4,underhand_right,1
20260315_182722_experimental_jo,125.576,underhand_right,1
20260315_182722_experimental_jo,126.84,underhand_right,1
20260315_182722_experimental_jo,127.776,underhand_right,1
20260315_182722_experimental_jo,128.488,underhand_right,1
20260315_182722_experimental_jo,129.648,underhand_right,1
20260315_182722_experimental_jo,131.056,underhand_right,1
20260316_170025_experimental_oli,1.456,overhand_left,3
20260316_170025_experimental_oli,2.44,overhand_left,3
20260316_170025_experimental_oli,3.144,overhand_left,3
20260316_170025_experimental_oli,3.984,overhand_left,3
20260316_170025_experimental_oli,4.672,overhand_left,3
20260316_170025_experimental_oli,5.172,overhand_left,3
20260316_170025_experimental_oli,5.844,overhand_left,3
20260316_170025_experimental_oli,6.712,overhand_left,3
20260316_170025_experimental_oli,7.384,overhand_left,3
20260316_170025_experimental_oli,8.12,overhand_left,3
20260316_170025_experimental_oli,9.352,underhand_right,1
20260316_170025_experimental_oli,10.808,underhand_right,1
20260316_170025_experimental_oli,12.28,underhand_right,1
20260316_170025_experimental_oli,13.648,underhand_right,1
20260316_170025_experimental_oli,15.024,underhand_right,1
20260316_170025_experimental_oli,16.384,underhand_right,1
20260316_170025_experimental_oli,17.648,underhand_right,1
20260316_170025_experimental_oli,18.944,overhand_left,3
20260316_170025_experimental_oli,20.136,overhand_left,3
20260316_170025_experimental_oli,20.776,overhand_left,3
20260316_170025_experimental_oli,21.448,overhand_left,3
20260316_170025_experimental_oli,22.656,overhand_left,3
20260316_170025_experimental_oli,23.608,overhand_left,3
20260316_170025_experimental_oli,24.368,overhand_left,3
20260316_170025_experimental_oli,25.552,overhand_left,3
20260316_170025_experimental_oli,27.168,overhand_left,3
20260316_170025_experimental_oli,28.664,overhand_left,3
20260316_170025_experimental_oli,29.416,overhand_left,3
20260316_170025_experimental_oli,30.328,overhand_left,3
20260316_170025_experimental_oli,31.552,overhand_left,3
20260316_170025_experimental_oli,32.76,overhand_left,3
20260316_170025_experimental_oli,34.656,underhand_right,1
20260316_170025_experimental_oli,36.144,overhand_left,3
20260316_170025_experimental_oli,36.6,overhand_left,3
20260316_170025_experimental_oli,36.92,dragon_roll,0
20260316_170025_experimental_oli,37.424,dragon_roll,0
20260316_170025_experimental_oli,37.92,overhand_left,3
20260316_170025_experimental_oli,38.72,overhand_left,3
20260316_170025_experimental_oli,39.976,overhand_left,3
20260316_170025_experimental_oli,40.984,underhand_right,1
20260316_170310_experimental_oli,0.638,overhand_left,3
20260316_170310_experimental_oli,1.654,underhand_right,1
20260316_170310_experimental_oli,2.564,underhand_right,1
20260316_170310_experimental_oli,3.3,underhand_right,1
20260316_170310_experimental_oli,4.392,underhand_right,1
20260316_170310_experimental_oli,5.784,underhand_right,1
20260316_170310_experimental_oli,6.802,underhand_right,1
20260316_170310_experimental_oli,7.49,underhand_right,1
20260316_170310_experimental_oli,8.272,underhand_right,1
20260316_170310_experimental_oli,8.8,underhand_right,1
20260316_170310_experimental_oli,9.232,underhand_right,1
20260316_170310_experimental_oli,9.888,overhand_left,3
20260316_170310_experimental_oli,10.848,overhand_left,3
20260316_170310_experimental_oli,12.16,overhand_left,3
20260316_170310_experimental_oli,14.08,overhand_left,3
20260316_170310_experimental_oli,15.688,overhand_left,3
20260316_170310_experimental_oli,16.552,overhand_left,3
20260316_170310_experimental_oli,17.32,overhand_left,3
20260316_170310_experimental_oli,18.264,overhand_left,3
20260316_170310_experimental_oli,19.248,overhand_left,3
20260316_170310_experimental_oli,19.944,overhand_left,3
20260316_170310_experimental_oli,20.88,underhand_right,1
20260316_170310_experimental_oli,22.152,underhand_right,1
20260316_170310_experimental_oli,23.128,overhand_left,3
20260316_170310_experimental_oli,23.744,overhand_left,3
20260316_170310_experimental_oli,24.656,overhand_left,3
20260316_170310_experimental_oli,26.344,overhand_left,3
20260316_170310_experimental_oli,27.88,overhand_left,3
20260316_170310_experimental_oli,29.032,overhand_left,3
20260316_170310_experimental_oli,30.752,overhand_left,3
20260316_170310_experimental_oli,32.208,overhand_left,3
20260316_170310_experimental_oli,33.008,overhand_left,3
20260316_170310_experimental_oli,33.704,overhand_left,3
20260316_170310_experimental_oli,34.68,underhand_right,1
20260316_170310_experimental_oli,36.04,underhand_right,1
20260316_170310_experimental_oli,37.648,underhand_right,1
20260316_170310_experimental_oli,39.328,overhand_left,3
20260316_170310_experimental_oli,40.48,underhand_right,1
20260316_170310_experimental_oli,41.56,underhand_right,1
20260316_170310_experimental_oli,42.548,underhand_right,1
20260316_170310_experimental_oli,43.244,underhand_right,1
20260316_170310_experimental_oli,43.976,underhand_right,1
20260316_170310_experimental_oli,45.152,overhand_left,3
20260316_170310_experimental_oli,46.456,overhand_left,3
20260316_170310_experimental_oli,47.568,overhand_left,3
20260316_170310_experimental_oli,48.656,overhand_left,3
20260316_170310_experimental_oli,49.48,overhand_left,3
20260316_170310_experimental_oli,50.208,overhand_left,3
20260316_170310_experimental_oli,51.016,underhand_right,1
20260316_170310_experimental_oli,52.32,overhand_left,3
20260316_170310_experimental_oli,53.928,overhand_left,3
20260316_170310_experimental_oli,55.144,overhand_left,3
20260316_170310_experimental_oli,55.824,overhand_left,3
20260316_170310_experimental_oli,56.68,underhand_right,1
20260316_170310_experimental_oli,57.544,underhand_right,1
20260316_171050_experimental_oli,2.296,overhand_left,3
20260316_171050_experimental_oli,3.072,overhand_left,3
20260316_171050_experimental_oli,4.016,dragon_roll,0
20260316_171050_experimental_oli,5.552,dragon_roll,0
20260316_171050_experimental_oli,7.2,dragon_roll,0
20260316_171050_experimental_oli,8.568,overhand_left,3
20260316_171050_experimental_oli,9.248,overhand_left,3
20260316_171050_experimental_oli,9.788,overhand_left,3
20260316_171050_experimental_oli,10.444,overhand_left,3
20260316_171050_experimental_oli,11.16,overhand_left,3
20260316_171050_experimental_oli,11.816,overhand_left,3
20260316_171050_experimental_oli,12.45,overhand_left,3
20260316_171050_experimental_oli,13.082,overhand_left,3
20260316_171050_experimental_oli,13.76,overhand_left,3
20260316_171050_experimental_oli,14.832,underhand_right,1
20260316_171050_experimental_oli,15.824,underhand_right,1
20260316_171050_experimental_oli,16.488,underhand_right,1
20260316_171050_experimental_oli,17.232,underhand_right,1
20260316_171050_experimental_oli,18.016,underhand_right,1
20260316_171050_experimental_oli,18.552,overhand_left,3
20260316_171050_experimental_oli,19.208,overhand_left,3
20260316_171050_experimental_oli,20.008,underhand_right,1
20260316_171050_experimental_oli,20.952,overhand_left,3
20260316_171050_experimental_oli,22.024,overhand_left,3
20260316_171050_experimental_oli,23.664,overhand_left,3
20260316_171050_experimental_oli,25.488,overhand_left,3
20260316_171050_experimental_oli,26.496,overhand_left,3
20260316_171050_experimental_oli,27.136,overhand_left,3
20260316_171050_experimental_oli,27.784,overhand_left,3
20260316_171050_experimental_oli,28.992,overhand_left,3
20260316_171050_experimental_oli,30.464,overhand_left,3
20260316_171050_experimental_oli,31.568,underhand_right,1
20260316_171050_experimental_oli,32.264,overhand_left,3
20260316_171050_experimental_oli,32.888,overhand_left,3
20260316_171050_experimental_oli,33.52,overhand_left,3
20260316_171050_experimental_oli,34.176,overhand_left,3
20260316_171050_experimental_oli,34.848,overhand_left,3
20260316_171050_experimental_oli,35.472,overhand_left,3
20260316_171050_experimental_oli,36.224,underhand_right,1
20260316_171050_experimental_oli,36.888,overhand_left,3
20260316_171050_experimental_oli,37.568,overhand_left,3
20260316_171050_experimental_oli,38.36,underhand_right,1
20260316_171050_experimental_oli,39.096,overhand_left,3
20260316_171050_experimental_oli,39.808,underhand_right,1
20260316_171050_experimental_oli,40.448,dragon_roll,0
20260316_171050_experimental_oli,41.168,overhand_left,3
20260316_171050_experimental_oli,41.752,overhand_left,3
20260316_171050_experimental_oli,42.408,overhand_left,3
20260316_171050_experimental_oli,43.072,overhand_left,3
20260316_171050_experimental_oli,43.712,overhand_left,3
20260316_171050_experimental_oli,44.376,overhand_left,3
20260316_171050_experimental_oli,45.016,overhand_left,3
20260316_171050_experimental_oli,46.272,dragon_roll,0
20260316_171050_experimental_oli,47.396,dragon_roll,0
20260316_171050_experimental_oli,48.076,dragon_roll,0
20260316_171050_experimental_oli,48.856,dragon_roll,0
20260316_171050_experimental_oli,49.559998,dragon_roll,0
20260316_171050_experimental_oli,50.72,dragon_roll,0
20260316_171050_experimental_oli,52.096,overhand_left,3
20260316_171050_experimental_oli,52.792,overhand_left,3
20260316_171050_experimental_oli,53.432,overhand_left,3
20260316_171050_experimental_oli,54.104,overhand_left,3
20260316_171050_experimental_oli,54.952,overhand_left,3
20260316_171050_experimental_oli,56.44,overhand_left,3
20260316_171050_experimental_oli,57.472,overhand_left,3
20260316_171050_experimental_oli,58.784,overhand_left,3
20260316_171050_experimental_oli,60.36,overhand_left,3
20260316_171050_experimental_oli,61.208,underhand_right,1
20260316_171050_experimental_oli,61.792,dragon_roll,0
20260316_171050_experimental_oli,62.552,dragon_roll,0
20260316_171050_experimental_oli,63.848,dragon_roll,0
20260316_171050_experimental_oli,65.248,dragon_roll,0
20260316_171050_experimental_oli,66.864,dragon_roll,0
20260316_171050_experimental_oli,68.208,overhand_left,3
20260316_171050_experimental_oli,68.816,overhand_left,3
20260316_171050_experimental_oli,69.48,overhand_left,3
20260316_171050_experimental_oli,70.64,underhand_right,1
20260316_171050_experimental_oli,71.646,underhand_right,1
20260316_171050_experimental_oli,72.342,underhand_right,1
20260316_171050_experimental_oli,73.384,underhand_right,1
20260316_171050_experimental_oli,74.752,underhand_right,1
20260316_171050_experimental_oli,75.824,underhand_right,1
20260316_171050_experimental_oli,76.592,overhand_left,3
20260316_171050_experimental_oli,77.328,overhand_left,3
20260316_171050_experimental_oli,78.008,overhand_left,3
20260316_171050_experimental_oli,78.792,overhand_left,3
20260316_171050_experimental_oli,79.736,overhand_left,3
20260316_171050_experimental_oli,80.424,overhand_left,3
20260316_171050_experimental_oli,81.272,overhand_left,3
20260316_171050_experimental_oli,82.728,overhand_left,3
20260316_171050_experimental_oli,83.72,overhand_left,3
20260316_171050_experimental_oli,84.712,overhand_left,3
20260316_171050_experimental_oli,85.88,overhand_left,3
20260316_171050_experimental_oli,86.872,underhand_right,1
20260316_171050_experimental_oli,88.168,underhand_right,1
20260316_171050_experimental_oli,89.504,dragon_roll,0
20260316_171050_experimental_oli,90.376,overhand_left,3
20260316_171050_experimental_oli,90.918,overhand_left,3
20260316_171050_experimental_oli,91.566,overhand_left,3
20260316_171050_experimental_oli,92.264,overhand_left,3
20260316_171050_experimental_oli,92.904,overhand_left,3
20260316_171050_experimental_oli,93.584,overhand_left,3
20260316_171050_experimental_oli,94.232,overhand_left,3
20260316_171050_experimental_oli,94.928,overhand_left,3
20260316_171050_experimental_oli,96.064,overhand_left,3
20260316_171550_experimental_jo,0.99,idle,11
20260316_171550_experimental_jo,1.815,idle,11
20260316_171550_experimental_jo,2.74,idle,11
20260316_171550_experimental_jo,3.405,overhand_left,3
20260316_171550_experimental_jo,3.975,overhand_left,3
20260316_171550_experimental_jo,4.53,overhand_left,3
20260316_171550_experimental_jo,5.035,overhand_left,3
20260316_171550_experimental_jo,5.56,overhand_left,3
20260316_171550_experimental_jo,6.12,overhand_left,3
20260316_171550_experimental_jo,6.645,overhand_left,3
20260316_171550_experimental_jo,7.19,overhand_left,3
20260316_171550_experimental_jo,7.79,underhand_right,1
20260316_171550_experimental_jo,8.37,underhand_right,1
20260316_171550_experimental_jo,8.88,underhand_right,1
20260316_171550_experimental_jo,9.395,underhand_right,1
20260316_171550_experimental_jo,10.565,underhand_right,1
20260316_171550_experimental_jo,11.135,underhand_right,1
20260316_171550_experimental_jo,11.68,underhand_right,1
20260316_171550_experimental_jo,12.235,underhand_right,1
20260316_171550_experimental_jo,12.8,underhand_right,1
20260316_171550_experimental_jo,13.37,underhand_right,1
20260316_171550_experimental_jo,14.01,dragon_roll,0
20260316_171550_experimental_jo,14.68,dragon_roll,0
20260316_171550_experimental_jo,15.335,dragon_roll,0
20260316_171550_experimental_jo,16.02,dragon_roll,0
20260316_171550_experimental_jo,16.69,dragon_roll,0
20260316_171550_experimental_jo,17.37,dragon_roll,0
20260316_171550_experimental_jo,18.065,dragon_roll,0
20260316_171550_experimental_jo,18.775,dragon_roll,0
20260316_171550_experimental_jo,19.52,dragon_roll,0
20260316_171550_experimental_jo,20.21,dragon_roll,0
20260316_171550_experimental_jo,20.76,overhand_left,3
20260316_171550_experimental_jo,21.335,overhand_left,3
20260316_171550_experimental_jo,21.86,overhand_left,3
20260316_171550_experimental_jo,22.4,overhand_left,3
20260316_171550_experimental_jo,23.035,overhand_left,3
20260316_171550_experimental_jo,23.605,sneak_overhand_left,7
20260316_171550_experimental_jo,24.195,sneak_overhand_left,7
20260316_171550_experimental_jo,24.765,overhand_left,3
20260316_171550_experimental_jo,25.355,sneak_overhand_left,7
20260316_171550_experimental_jo,25.96,sneak_overhand_left,7
20260316_171550_experimental_jo,26.55,overhand_left,3
20260316_171550_experimental_jo,27.14,overhand_left,3
20260316_171550_experimental_jo,27.75,overhand_left,3
20260316_171550_experimental_jo,28.32,overhand_left,3
20260316_171550_experimental_jo,28.845,overhand_left,3
20260316_171550_experimental_jo,29.405,overhand_left,3
20260316_171550_experimental_jo,29.98,overhand_left,3
20260316_171550_experimental_jo,30.545,overhand_left,3
20260316_171550_experimental_jo,31.1,overhand_left,3
20260316_171550_experimental_jo,31.715,sneak_overhand_left,7
20260316_171550_experimental_jo,32.385,sneak_overhand_left,7
20260316_171550_experimental_jo,32.99,overhand_left,3
20260316_171550_experimental_jo,33.605,overhand_left,3
20260316_171550_experimental_jo,36.265,overhand_left,3
20260316_171550_experimental_jo,36.935,overhand_left,3
20260316_171550_experimental_jo,37.565,underhand_right,1
20260316_171550_experimental_jo,38.165,underhand_right,1
20260316_171550_experimental_jo,38.73,overhand_left,3
20260316_171550_experimental_jo,39.34,sneak_underhand_left,5
20260316_171550_experimental_jo,40.01,sneak_underhand_left,5
20260316_171550_experimental_jo,40.645,dragon_roll,0
20260316_171550_experimental_jo,41.27,sneak_underhand_left,5
20260316_171550_experimental_jo,41.92,sneak_underhand_left,5
20260316_171550_experimental_jo,42.56,sneak_underhand_left,5
20260316_171550_experimental_jo,43.16,overhand_left,3
20260316_171550_experimental_jo,43.76,overhand_left,3
20260316_171550_experimental_jo,44.33,overhand_left,3
20260316_171550_experimental_jo,44.83,overhand_left,3
20260316_171550_experimental_jo,45.3,overhand_left,3
20260316_171550_experimental_jo,45.77,overhand_left,3
20260316_171550_experimental_jo,46.26,overhand_left,3
20260316_171550_experimental_jo,46.75,overhand_left,3
20260316_171550_experimental_jo,47.235,overhand_left,3
20260316_171550_experimental_jo,47.715,overhand_left,3
20260316_171550_experimental_jo,48.205,overhand_left,3
20260316_171550_experimental_jo,48.68,overhand_left,3
20260316_171550_experimental_jo,49.12,overhand_left,3
20260316_171550_experimental_jo,49.56,overhand_left,3
20260316_171550_experimental_jo,49.985,overhand_left,3
20260316_171550_experimental_jo,50.4,overhand_left,3
20260316_171550_experimental_jo,50.77,overhand_left,3
20260316_171550_experimental_jo,51.125,overhand_left,3
20260316_171550_experimental_jo,51.56,overhand_left,3
20260316_171550_experimental_jo,51.99,overhand_left,3
20260316_171550_experimental_jo,52.345,overhand_left,3
20260316_171550_experimental_jo,52.705,overhand_left,3
20260316_171550_experimental_jo,53.1,overhand_left,3
20260316_171550_experimental_jo,53.48,overhand_left,3
20260316_171550_experimental_jo,53.83,overhand_left,3
20260316_171550_experimental_jo,54.2,overhand_left,3
20260316_171550_experimental_jo,54.595,overhand_left,3
20260316_171550_experimental_jo,54.97,overhand_left,3
20260316_171550_experimental_jo,55.35,overhand_left,3
20260316_171550_experimental_jo,55.755,overhand_left,3
20260316_171550_experimental_jo,56.215,overhand_left,3
20260316_171550_experimental_jo,56.74,overhand_left,3
20260316_171550_experimental_jo,57.305,overhand_left,3
20260316_171550_experimental_jo,57.9,overhand_left,3
20260316_171550_experimental_jo,58.585,overhand_left,3
20260316_171550_experimental_jo,59.32,overhand_left,3
20260316_171550_experimental_jo,60.015,overhand_left,3
20260316_171550_experimental_jo,60.755,overhand_left,3
20260316_171550_experimental_jo,61.47,overhand_left,3
20260316_171550_experimental_jo,62.195,overhand_left,3
20260316_171550_experimental_jo,62.95,overhand_left,3
20260316_171550_experimental_jo,63.59,overhand_left,3
20260316_171550_experimental_jo,64.27,overhand_left,3
20260316_171550_experimental_jo,65.005,overhand_left,3
20260316_171550_experimental_jo,65.67,overhand_left,3
20260316_171550_experimental_jo,66.295,overhand_left,3
20260316_171550_experimental_jo,66.935,overhand_left,3
20260316_171550_experimental_jo,67.61,overhand_left,3
20260316_171550_experimental_jo,68.35,overhand_left,3
20260316_171550_experimental_jo,69.075,sneak_overhand_left,7
20260316_171550_experimental_jo,69.81,sneak_overhand_left,7
20260316_171550_experimental_jo,70.615,overhand_left,3
20260316_171550_experimental_jo,71.37,sneak_overhand_left,7
20260316_171550_experimental_jo,72.065,sneak_overhand_left,7
20260316_171550_experimental_jo,72.75,overhand_left,3
20260316_171550_experimental_jo,73.47,sneak_overhand_left,7
20260316_171550_experimental_jo,74.22,sneak_overhand_left,7
20260316_171550_experimental_jo,74.96,overhand_left,3
20260316_171550_experimental_jo,75.675,sneak_overhand_left,7
20260316_171550_experimental_jo,76.39,sneak_overhand_left,7
20260316_171550_experimental_jo,77.16,sneak_overhand_left,7
20260316_171550_experimental_jo,78.015,sneak_overhand_left,7
20260316_171550_experimental_jo,78.875,overhand_left,3
20260316_171550_experimental_jo,79.605,overhand_left,3
20260316_171550_experimental_jo,80.245,overhand_left,3
20260316_171550_experimental_jo,80.915,overhand_left,3
20260316_171550_experimental_jo,81.565,overhand_left,3
20260316_171550_experimental_jo,82.23,sneak_overhand_left,7
20260316_171550_experimental_jo,83.0,sneak_overhand_left,7
20260316_171550_experimental_jo,83.83,sneak_overhand_left,7
20260316_171550_experimental_jo,84.67,sneak_overhand_left,7
20260316_171550_experimental_jo,85.42,overhand_left,3
20260316_171550_experimental_jo,86.075,sneak_overhand_left,7
20260316_171550_experimental_jo,86.785,sneak_overhand_left,7
20260316_171550_experimental_jo,87.505,overhand_left,3
20260316_171550_experimental_jo,88.15,overhand_left,3
20260316_171550_experimental_jo,88.755,overhand_left,3
20260316_171550_experimental_jo,89.395,overhand_left,3
20260316_171550_experimental_jo,90.015,overhand_left,3
20260316_171550_experimental_jo,90.615,overhand_left,3
20260316_171550_experimental_jo,91.205,underhand_right,1
20260316_171550_experimental_jo,91.76,underhand_right,1
20260316_171550_experimental_jo,92.3,underhand_right,1
20260316_171550_experimental_jo,92.885,underhand_right,1
20260316_171550_experimental_jo,93.55,underhand_right,1
20260316_171550_experimental_jo,94.225,underhand_right,1
20260316_171550_experimental_jo,94.895,underhand_right,1
20260316_171550_experimental_jo,95.55,underhand_right,1
20260316_171550_experimental_jo,96.195,underhand_right,1
20260316_171550_experimental_jo,96.82,underhand_right,1
20260316_171550_experimental_jo,97.485,underhand_right,1
20260316_171550_experimental_jo,98.16,dragon_roll,0
20260316_171550_experimental_jo,98.835,dragon_roll,0
20260316_171550_experimental_jo,99.49,dragon_roll,0
20260316_171550_experimental_jo,100.13,dragon_roll,0
20260316_171550_experimental_jo,100.81,dragon_roll,0
20260316_171550_experimental_jo,101.52,dragon_roll,0
20260316_171550_experimental_jo,102.215,dragon_roll,0
20260316_171550_experimental_jo,102.94,dragon_roll,0
20260316_171550_experimental_jo,103.65,overhand_left,3
20260316_171550_experimental_jo,104.245,overhand_left,3
20260316_171550_experimental_jo,104.795,overhand_left,3
20260316_171550_experimental_jo,105.365,overhand_left,3
20260316_171550_experimental_jo,105.89,overhand_left,3
20260316_171550_experimental_jo,106.365,overhand_left,3
20260316_171550_experimental_jo,106.875,overhand_left,3
20260316_171550_experimental_jo,107.375,overhand_left,3
20260316_171550_experimental_jo,107.84,overhand_left,3
20260316_171550_experimental_jo,108.34,overhand_left,3
20260316_171550_experimental_jo,108.865,overhand_left,3
20260316_171550_experimental_jo,109.395,overhand_left,3
20260316_171550_experimental_jo,109.975,overhand_left,3
20260316_171550_experimental_jo,110.595,sneak_overhand_left,7
20260316_171550_experimental_jo,111.225,sneak_overhand_left,7
20260316_171550_experimental_jo,111.84,overhand_left,3
20260316_171550_experimental_jo,112.48,overhand_left,3
20260316_171550_experimental_jo,113.1,overhand_left,3
20260316_171550_experimental_jo,113.645,overhand_left,3
20260316_171550_experimental_jo,114.165,overhand_left,3
20260316_171550_experimental_jo,114.745,overhand_left,3
20260316_171550_experimental_jo,115.33,overhand_left,3
20260316_171550_experimental_jo,115.91,sneak_overhand_left,7
20260316_171550_experimental_jo,116.575,sneak_overhand_left,7
20260316_171550_experimental_jo,117.24,overhand_left,3
20260316_171550_experimental_jo,117.915,sneak_overhand_left,7
20260316_171550_experimental_jo,118.595,sneak_overhand_left,7
20260316_171550_experimental_jo,119.19,overhand_left,3
20260316_171550_experimental_jo,119.765,sneak_overhand_left,7
20260316_171550_experimental_jo,120.36,sneak_overhand_left,7
20260316_171550_experimental_jo,120.95,overhand_left,3
20260316_171550_experimental_jo,121.565,overhand_left,3
20260316_171550_experimental_jo,122.2,sneak_overhand_left,7
20260316_171550_experimental_jo,122.81,overhand_left,3
20260316_171550_experimental_jo,123.425,overhand_left,3
20260316_171550_experimental_jo,124.01,underhand_right,1
20260316_171550_experimental_jo,124.56,sneak_underhand_left,5
20260316_171550_experimental_jo,125.18,sneak_underhand_left,5
20260316_171550_experimental_jo,125.85,underhand_right,1
20260316_171550_experimental_jo,126.455,underhand_right,1
20260316_171550_experimental_jo,127.04,underhand_right,1
20260316_171550_experimental_jo,127.635,sneak_underhand_left,5
20260316_171550_experimental_jo,128.2,sneak_underhand_left,5
20260316_171550_experimental_jo,128.805,underhand_right,1
20260316_171550_experimental_jo,129.405,sneak_underhand_left,5
20260316_171550_experimental_jo,129.995,sneak_underhand_left,5
20260316_171550_experimental_jo,130.62,underhand_right,1
20260316_171550_experimental_jo,131.205,dragon_roll,0
20260316_171550_experimental_jo,131.77,sneak_underhand_left,5
20260316_171550_experimental_jo,132.38,overhand_left,3
20260316_171550_experimental_jo,132.985,sneak_underhand_left,5
20260316_171550_experimental_jo,133.595,sneak_underhand_left,5
20260316_171550_experimental_jo,134.295,overhand_left,3
20260316_171550_experimental_jo,135.095,dragon_roll,0
20260316_171550_experimental_jo,135.875,dragon_roll,0
20260316_171550_experimental_jo,136.575,dragon_roll,0
20260316_171550_experimental_jo,137.275,dragon_roll,0
20260316_171550_experimental_jo,137.95,dragon_roll,0
20260316_171550_experimental_jo,138.635,dragon_roll,0
20260316_171550_experimental_jo,139.35,dragon_roll,0
20260316_171550_experimental_jo,140.11,dragon_roll,0
20260316_171550_experimental_jo,140.88,dragon_roll,0
20260316_171550_experimental_jo,141.655,dragon_roll,0
20260316_171550_experimental_jo,142.46,dragon_roll,0
20260316_171550_experimental_jo,143.28,dragon_roll,0
20260316_171550_experimental_jo,143.985,overhand_left,3
20260316_171550_experimental_jo,144.545,overhand_left,3
20260316_171550_experimental_jo,145.09,overhand_left,3
20260316_171550_experimental_jo,145.58,overhand_left,3
20260316_171550_experimental_jo,146.035,overhand_left,3
20260316_171550_experimental_jo,146.485,overhand_left,3
20260316_171550_experimental_jo,146.955,overhand_left,3
20260316_171550_experimental_jo,147.425,overhand_left,3
20260316_171550_experimental_jo,147.865,overhand_left,3
20260316_171550_experimental_jo,148.305,overhand_left,3
20260316_171550_experimental_jo,148.76,overhand_left,3
20260316_171550_experimental_jo,149.215,overhand_left,3
20260316_171550_experimental_jo,149.645,overhand_left,3
